,Meta,Meta,early Ana,Ana,late Ana,late Ana
Number,T0243.7,T0243.5,T0243.4,T0208.1,T0275_10,T0369_8
all,3662,3812,7011,3317,1511,1306
closer 250nm,1402,1038,6105,2675,1003,801
further,2260,2774,906,642,508,505
,,,,,,
,length,length,length,length,length,length
,6393.7446,3866.3218,969.45624,,,
,24711.857,8038.0957,11681.39,,,
,14268.65,7905.9419,1103.3486,,,
,22498.57,29640.93,4042.542,,,
,14953.453,7783.6904,2634.8423,,,
,3814.4573,22267.764,1907.7533,,,
,2690.0784,9269.2969,2006.9951,,,
,7210.4297,9932.7705,12069.284,,,
,9954.873,24002.533,10697.653,,,
,10566.601,13401.931,2237.4817,,,
,4619.8691,18037.023,7674.2344,,,
,13396.728,24692.297,4232.5776,,,
,7531.938,18057.055,6235.7173,,,
,13936.363,6736.0288,6981.3979,,,
,20863.648,10665.268,7656.1045,,,
,14850.227,23353.297,6871.9131,,,
,13168.7,4720.7168,7693.3896,,,
,8015.4048,6496.1997,3801.333,,,
,6033.3711,16552.99,12726.02,,,
,11144.2,11414.12,2390.4941,,,
,29190.078,16013.346,4045.6533,,,
,3766.6331,20012.373,4474.7393,,,
,6183.7803,37853.738,3995.1982,,,
,9646.4912,27134.766,16077.179,,,
,4725.1699,12327.369,21878.162,,,
,9688.7832,8916.9512,16701.262,,,
,25780.188,31113.592,6286.5234,,,
,7166.2231,2397.5496,2998.8484,,,
,13987.7,18647.455,11378.506,,,
,11394.004,4016.0642,16770.99,,,
,3590.1724,19053.902,1877.5482,,,
,13966.28,25346.314,931.00446,,,
,5583.564,9727.8115,10551.691,,,
,19529.381,9026.5312,2061.5405,,,
,6893.2646,39743.469,1910.2581,,,
,14054.575,21013.113,1044.4077,,,
,20698.537,6464.6333,1833.9955,,,
,5439.5132,21935.891,2045.5085,,,
,20229.205,17149.869,2526.3716,,,
,8791.5303,37819.891,7022.6235,,,
,9846.6162,36494.367,1645.6123,,,
,4003.2068,9894.1855,1226.2344,,,
,19460.225,7794.1714,2578.709,,,
,11144.948,7294.4629,2661.7261,,,
,3032.2,24015.906,659.72906,,,
,10722.386,5836.0903,11223.826,,,
,18310.664,9815.0674,539.28003,,,
,19745.303,6279.1582,1643.7047,,,
,23149.346,22554.365,1840.1318,,,
,21699.379,756.14215,1984.83,,,
,18306.775,9043.4346,934.31909,,,
,6757.644,2832.2554,3676.7273,,,
,16397.598,6119.9004,1812.8708,,,
,27065.57,4022.387,557.48187,,,
,20729.561,15441.004,8850.3291,,,
,12303.808,20772.871,9921.3438,,,
,28795.168,4470.8779,1418.4478,,,
,5084.981,22577.969,4880.8301,,,
,15916.817,10373.75,1739.754,,,
,6748.5176,26558.73,1389.1167,,,
,19084.379,21432.701,1566.4683,,,
,27405.074,20705.627,1805.8083,,,
,4421.0444,4169.5962,2683.9998,,,
,10633.341,16178.93,834.20679,,,
,5835.7412,38142.75,3786.988,,,
,10081.289,2305.394,2600.3633,,,
,20519.861,6796.4248,3107.3333,,,
,15937.05,5522.873,2329.4539,,,
,6110.2695,2870.0552,4720.0239,,,
,9825.6562,13811.125,2620.2583,,,
,25107.713,32915.426,2772.834,,,
,5021.5938,4349.5596,2762.5808,,,
,7152.1528,12410.755,961.09857,,,
,29613.467,2430.7085,5302.667,,,
,6940.8169,2841.7625,3928.8247,,,
,4279.6016,5831.7451,6926.4263,,,
,7465.8096,4044.6875,1165.7644,,,
,8131.873,2759.6714,1883.8271,,,
,9221.5742,4574.9927,509.81409,,,
,3792.5522,9326.4912,1204.676,,,
,24291.369,2067.6953,1066.2643,,,
,29806.637,6817.0854,4577.8726,,,
,6108.7959,10265.178,11708.571,,,
,18888.639,38970.754,2720.2063,,,
,32153.521,5383.0708,3946.2615,,,
,30414.102,28875.404,5945.5005,,,
,9902.8721,4471.3491,7636.812,,,
,7180.459,4513.1084,15002.182,,,
,10769.932,7953.3833,1479.2391,,,
,7703.8955,3045.4807,2049.6125,,,
,11757.32,6219.8765,2563.7312,,,
,15438.823,12229.365,1345.8818,,,
,6585.9854,6226.5625,1787.2469,,,
,13118.856,6870.5674,8011.9453,,,
,1852.3403,4066.2009,1482.0854,,,
,6243.729,18694.541,1404.0096,,,
,15318.105,10405.133,3220.2722,,,
,6668.7393,24375.494,4159.7832,,,
,12062.259,9346.1338,1605.0647,,,
,8198.7002,5461.6997,9299.5156,,,
,15703.042,14992.4,5262.2397,,,
,11814.812,8912.4863,4906.085,,,
,6398.0278,37648.316,4448.6748,,,
,6546.0317,26706.924,2276.7024,,,
,14218.338,7980.1592,9869.8662,,,
,8969.2256,8899.8232,869.03815,,,
,13229.786,13786.35,1585.1252,,,
,7900.9336,15400.759,4360.0791,,,
,13555.457,13560.281,1535.7584,,,
,32873.156,8512.5801,6295.1113,,,
,8277.6416,14092.556,2463.708,,,
,7053.7876,3503.3508,3213.1731,,,
,14542.03,6691.8506,1735.1896,,,
,7764.7241,3812.7188,1809.12,,,
,4267.3521,30169.209,1252.8728,,,
,10069.612,41635.828,1666.6631,,,
,3804.9883,12494.632,4041.4534,,,
,14236.4,1988.361,1860.9655,,,
,4524.3721,3734.6509,429.26865,,,
,11067.637,9573.8467,622.49713,,,
,9562.6973,25712.461,1214.1858,,,
,10630.86,4462.189,3138.6536,,,
,5028.6011,9978.0576,3268.9814,,,
,9612.3203,6858.5601,10292.191,,,
,17710.457,5834.3911,7356.4243,,,
,9019.2129,38737.16,4124.5034,,,
,8950.0156,2124.5645,3973.8005,,,
,23740.664,4005.5979,734.06055,,,
,3163.2688,19906.844,572.89746,,,
,5912.5649,26876.965,2443.2898,,,
,5031.521,6576.394,8315.0293,,,
,9516.7148,3791.3096,1230.6238,,,
,3062.5935,14248.898,672.97571,,,
,10668.719,2389.4585,927.11597,,,
,6834.665,24045.596,3987.4045,,,
,12374.923,8327.9434,4554.3135,,,
,10329.926,2763.605,924.71515,,,
,4983.6099,20101.619,675.57007,,,
,27453.832,14436.806,1497.6816,,,
,8340.7529,10796.849,513.78107,,,
,4515.251,3886.1177,1561.6328,,,
,14242.785,12473.978,3788.3069,,,
,9873.0918,6751.0938,2152.7498,,,
,6156.7583,2667.0361,1482.066,,,
,18070.449,15006.062,1175.0553,,,
,,9205.6514,1219.1814,,,
,,15929.293,2354.3787,,,
,,16795.111,4852.6768,,,
,,15328.23,1279.1016,,,
,,10775.205,4173.2134,,,
,,9244.1855,1941.8594,,,
,,21459.543,857.05188,,,
,,26149.637,1609.4059,,,
,,19915.66,1252.1338,,,
,,8662.5654,2836.7705,,,
,,26934.43,2850.7905,,,
,,38624.66,812.92596,,,
,,11957.158,830.88837,,,
,,7743.7202,2780.2981,,,
,,6593.2651,1743.1992,,,
,,16703.381,1307.1267,,,
,,34956.086,2569.9814,,,
,,5965.1953,669.53296,,,
,,14445.839,3495.9785,,,
,,10779.074,2833.7842,,,
,,6745.4253,480.06543,,,
,,11023.846,1679.2146,,,
,,6582.75,2850.5364,,,
,,12538.404,1847.886,,,
,,23883.188,1974.3595,,,
,,13659.88,750.5567,,,
,,10499.121,1821.8702,,,
,,13669.833,471.14514,,,
,,7326.1992,1832.4962,,,
,,25628.242,4666.5425,,,
,,4131.2676,4061.928,,,
,,5665.2681,1613.6426,,,
,,23765.426,375.92923,,,
,,6273.2261,613.9386,,,
,,8752.8584,7611.939,,,
,,4549.7905,2750.6328,,,
,,5456.1753,822.94592,,,
,,3840.5444,2633.8113,,,
,,24675.641,1630.7079,,,
,,8700.5127,4388.3623,,,
,,9615.1865,1013.8548,,,
,,5493.9609,1159.5946,,,
,,30174.982,1345.5743,,,
,,3777.4319,920.13934,,,
,,30454.422,2558.7871,,,
,,9635.1143,1521.9766,,,
,,27942.715,1725.0886,,,
,,22463.666,3888.9885,,,
,,23664.744,379.10864,,,
,,27569.684,387.20569,,,
,,18364.168,123.98148,,,
,,9650.3066,1067.0118,,,
,,3150.7847,1223.4077,,,
,,5795.0928,2715.1948,,,
,,4581.2085,2429.8857,,,
,,11736.651,309.87433,,,
,,16835.203,1045.2961,,,
,,6068.6235,4081.6145,,,
,,18168.471,403.6297,,,
,,23432.193,2989.5776,,,
,,28050.965,861.677,,,
,,20582.152,5561.1626,,,
,,9467.8252,6308.6987,,,
,,8982.8838,407.0871,,,
,,12397.654,4221.1841,,,
,,14955.379,2312.6404,,,
,,42827.516,307.97943,,,
,,7693.5215,1547.1277,,,
,,10397.185,1197.4496,,,
,,16798.742,1766.869,,,
,,2921.0518,3103.5322,,,
,,12933.264,3147.116,,,
,,8499.4473,1292.6821,,,
,,4050.7236,4701.9785,,,
,,15196.131,11606.912,,,
,,9342.4961,4026.6167,,,
,,8666.0605,927.06903,,,
,,20064.41,2435.384,,,
,,30715.666,5730.4995,,,
,,31250.555,17158.932,,,
,,15259.796,2321.6362,,,
,,8251.5684,15659.752,,,
,,5690.5771,11280.73,,,
,,18638.76,247.64572,,,
,,15190.311,1573.848,,,
,,8328.3184,10147.408,,,
,,9370.7363,6109.9717,,,
,,19679.332,18020.629,,,
,,6438.2676,5804.1011,,,
,,13105.793,684.31549,,,
,,11296.056,9185.1816,,,
,,13010.461,8971.3096,,,
,,4443.2109,5018.0195,,,
,,3684.9404,12697.783,,,
,,5409.4058,8812.5049,,,
,,9561.8359,2308.7346,,,
,,6138.6499,1585.424,,,
,,10732.053,1476.5613,,,
,,11388.776,1621.417,,,
,,6865.7617,1693.5907,,,
,,7669.9233,2063.4365,,,
,,10614.935,849.974,,,
,,13354.161,1773.2257,,,
,,9400.5859,781.69177,,,
,,8826.0273,1275.4373,,,
,,15441.422,1829.3663,,,
,,9360.5498,1234.8591,,,
,,16074.317,796.63281,,,
,,9182.5723,5635.5942,,,
,,4667.0342,807.43268,,,
,,8921.9424,749.67334,,,
,,5936.8843,5503.8657,,,
,,6006.6123,7005.5127,,,
,,15855.858,1227.2651,,,
,,7349.5771,2622.5376,,,
,,4210.043,1365.9026,,,
,,5522.8228,4439.5,,,
,,11307.201,1268.0978,,,
,,24643.785,1923.041,,,
,,21848.654,5794.1938,,,
,,5409.2954,5645.8809,,,
,,19985.305,857.5575,,,
,,23968.875,1452.4072,,,
,,5904.3047,11727.131,,,
,,11871.389,4730.0718,,,
,,15495.005,1906.1912,,,
,,29305.4,1897.3256,,,
,,13930.901,390.892,,,
,,27466.361,3445.6897,,,
,,3356.5142,821.32587,,,
,,15688.211,5131.5835,,,
,,31857.568,780.86407,,,
,,19188.859,2305.2625,,,
,,5815.9717,7862.314,,,
,,3689.9468,1533.0773,,,
,,8277.0449,2497.6501,,,
,,7255.2349,1036.0024,,,
,,4953.6528,6270.7422,,,
,,25168.037,10693.168,,,
,,23095.779,3271.7732,,,
,,6195.8843,871.55383,,,
,,5329.1494,13659.205,,,
,,24178.998,1732.8345,,,
,,4851.8828,1550.3394,,,
,,15782.294,4545.1313,,,
,,7584.8027,4392.791,,,
,,23579.344,4224.7744,,,
,,13489.209,3048.5842,,,
,,35422.742,1202.825,,,
,,6826.5649,4933.2344,,,
,,,13916.464,,,
,,,1053.0558,,,
,,,1766.3479,,,
,,,2254.7456,,,
,,,2227.1387,,,
,,,2445.7563,,,
,,,3528.7332,,,
,,,3816.2537,,,
,,,7000.6963,,,
,,,1053.8528,,,
,,,5029.252,,,
,,,6956.1934,,,
,,,7197.0039,,,
,,,7267.7393,,,
,,,2340.5547,,,
,,,962.43494,,,
,,,2472.1111,,,
,,,2159.5667,,,
,,,4674.9751,,,
,,,1966.9667,,,
,,,13769.465,,,
,,,810.10388,,,
,,,2161.729,,,
,,,981.19354,,,
,,,3787.0962,,,
,,,6727.4668,,,
,,,6193.1006,,,
,,,1078.7411,,,
,,,2636.6331,,,
,,,730.79584,,,
,,,1381.9722,,,
,,,3938.7849,,,
,,,2169.1248,,,
,,,1909.4377,,,
,,,12161.143,,,
,,,11116.738,,,
,,,5751.0952,,,
,,,3213.6294,,,
,,,3619.6829,,,
,,,2258.312,,,
,,,2298.3589,,,
,,,1267.0376,,,
,,,570.52454,,,
,,,2774.4995,,,
,,,2861.5286,,,
,,,8844.4678,,,
,,,833.10699,,,
,,,2040.2894,,,
,,,4281.689,,,
,,,5202.8574,,,
,,,11777.199,,,
,,,6334.437,,,
,,,3301.9053,,,
,,,3161.679,,,
,,,6834.209,,,
,,,669.36041,,,
,,,1827.1465,,,
,,,638.97583,,,
,,,4323.563,,,
,,,1124.203,,,
,,,8771.1406,,,
,,,506.69272,,,
,,,1835.2183,,,
,,,1192.6652,,,
,,,5776.4678,,,
,,,2266.0698,,,
,,,6234.772,,,
,,,1740.4307,,,
,,,7948.1328,,,
,,,12135.482,,,
,,,554.55737,,,
,,,569.43323,,,
,,,6773.5439,,,
,,,1103.5247,,,
,,,1290.5671,,,
,,,3513.0488,,,
,,,918.41962,,,
,,,7878.8096,,,
,,,1626.1899,,,
,,,2947.8494,,,
,,,5025.8774,,,
,,,891.49017,,,
,,,3265.4631,,,
,,,9697.8447,,,
,,,1200.8068,,,
,,,11630.789,,,
,,,1211.783,,,
,,,3888.6902,,,
,,,1343.926,,,
,,,1980.55,,,
,,,2226.0046,,,
,,,8780.6504,,,
,,,7758.5718,,,
,,,762.00623,,,
,,,2372.8423,,,
,,,2539.3845,,,
,,,2270.4016,,,
,,,707.91779,,,
,,,2243.3972,,,
,,,8767.5039,,,
,,,1968.5596,,,
,,,6175.9482,,,
,,,4074.9695,,,
,,,2957.1138,,,
,,,1917.3169,,,
,,,2680.554,,,
,,,756.52771,,,
,,,7401.2378,,,
,,,10212.961,,,
,,,4640.0835,,,
,,,6408.7515,,,
,,,1650.8864,,,
,,,1328.3513,,,
,,,2810.74,,,
,,,14993.404,,,
,,,652.3927,,,
,,,7439.5479,,,
,,,3084.3945,,,
,,,1422.5533,,,
,,,1393.0774,,,
,,,1350.5848,,,
,,,2211.7412,,,
,,,5055.354,,,
,,,1594.6864,,,
,,,1323.2994,,,
,,,1338.0592,,,
,,,578.25555,,,
,,,1863.1793,,,
,,,11680.674,,,
,,,2213.2292,,,
,,,788.73541,,,
,,,442.75662,,,
,,,588.79102,,,
,,,4428.1157,,,
,,,2080.9392,,,
,,,4358.1836,,,
,,,1239.6963,,,
,,,391.10248,,,
,,,814.2981,,,
,,,5676.5581,,,
,,,5371.856,,,
,,,817.82495,,,
,,,3329.4475,,,
,,,331.01151,,,
,,,543.51196,,,
,,,1966.3396,,,
,,,9824.2881,,,
,,,1814.23,,,
,,,474.95889,,,
,,,1074.3523,,,
,,,5044.1802,,,
,,,476.44171,,,
,,,2151.7031,,,
,,,705.08936,,,
,,,6197.1519,,,
,,,2730.3816,,,
,,,1465.2195,,,
,,,545.79016,,,
,,,574.66772,,,
,,,324.65759,,,
,,,4059.2581,,,
,,,4154.019,,,
,,,683.3205,,,
,,,1248.4974,,,
,,,994.2666,,,
,,,1496.8926,,,
,,,339.69211,,,
,,,2068.5796,,,
,,,482.2374,,,
,,,1744.7925,,,
,,,3396.8125,,,
,,,525.19714,,,
,,,735.25989,,,
,,,554.19171,,,
,,,1191.9275,,,
,,,520.08752,,,
,,,1163.3868,,,
,,,9314.7959,,,
,,,581.30542,,,
,,,1864.1262,,,
,,,550.71533,,,
,,,1025.5314,,,
,,,1702.1753,,,
,,,959.65381,,,
,,,500.79013,,,
,,,420.45624,,,
,,,1585.6995,,,
,,,401.06592,,,
,,,290.83261,,,
,,,298.2171,,,
,,,6050.2534,,,
,,,219.63684,,,
,,,5190.8247,,,
,,,4620.7139,,,
,,,6864.3027,,,
,,,12828.026,,,
,,,2659.6072,,,
,,,4719.5991,,,
,,,6928.3916,,,
,,,9974.8877,,,
,,,2001.4197,,,
,,,10121.043,,,
,,,9574.7891,,,
,,,3426.8223,,,
,,,14462.547,,,
,,,21572.389,,,
,,,12786.706,,,
,,,16728.43,,,
,,,8597.0059,,,
,,,1427.8007,,,
,,,3897.7256,,,
,,,9789.7393,,,
,,,804.63037,,,
,,,5384.3599,,,
,,,958.41309,,,
,,,1528.4479,,,
,,,1608.0178,,,
,,,9594.0635,,,
,,,900.38379,,,
,,,9511.332,,,
,,,13129.77,,,
,,,4456.0552,,,
,,,10359.809,,,
,,,2589.5979,,,
,,,9368.8848,,,
,,,3561.5874,,,
,,,1887.6128,,,
,,,1612.7539,,,
,,,938.56647,,,
,,,1577.2699,,,
,,,1873.2527,,,
,,,1801.0638,,,
,,,1418.3945,,,
,,,1655.1122,,,
,,,2189.2786,,,
,,,1485.2246,,,
,,,1071.1227,,,
,,,900.97894,,,
,,,4246.3389,,,
,,,8188.4727,,,
,,,693.3855,,,
,,,10297.514,,,
,,,805.07391,,,
,,,3095.3101,,,
,,,2682.1814,,,
,,,1163.8654,,,
,,,5225.458,,,
,,,1206.0513,,,
,,,629.77954,,,
,,,4819.0024,,,
,,,4726.7041,,,
,,,1725.2827,,,
,,,4557.8657,,,
,,,3967.2322,,,
,,,8067.3271,,,
,,,10644.853,,,
,,,2599.5122,,,
,,,2084.9456,,,
,,,1535.3989,,,
,,,2858.8796,,,
,,,5457.6143,,,
,,,2404.5791,,,
,,,730.99817,,,
,,,5363.4668,,,
,,,915.86676,,,
,,,1693.7155,,,
,,,2391.6467,,,
,,,2251.1555,,,
,,,4154.4795,,,
,,,2346.1392,,,
,,,5247.4922,,,
,,,2508.7224,,,
,,,3588.5796,,,
,,,568.47778,,,
,,,11632.582,,,
,,,1016.7756,,,
,,,1887.2372,,,
,,,4072.6814,,,
,,,401.72778,,,
,,,4470.2603,,,
,,,1358.1648,,,
,,,11331.779,,,
,,,1357.467,,,
,,,1680.8478,,,
,,,2159.9036,,,
,,,4750.8921,,,
,,,8113.8311,,,
,,,4374.8237,,,
,,,3845.0295,,,
,,,4454.0381,,,
,,,2836.3401,,,
,,,5670.2251,,,
,,,5867.9951,,,
,,,3680.8384,,,
,,,4235.4575,,,
,,,1015.317,,,
,,,5944.2065,,,
,,,3048.4758,,,
,,,2336.5151,,,
,,,1822.3284,,,
,,,976.58008,,,
,,,4879.1611,,,
,,,9278.5703,,,
,,,2245.9019,,,
,,,1905.7448,,,
,,,3047.3574,,,
,,,2898.8979,,,
,,,3012.8787,,,
,,,1193.8733,,,
,,,5620.6899,,,
,,,755.72968,,,
,,,6925.4873,,,
,,,856.7807,,,
,,,7830.7896,,,
,,,1592.7025,,,
,,,6682.4395,,,
,,,5616.2651,,,
,,,3392.6025,,,
,,,479.80719,,,
,,,3425.3171,,,
,,,3170.0747,,,
,,,1719.0167,,,
,,,1149.9194,,,
,,,1313.9454,,,
,,,947.88733,,,
,,,3187.1897,,,
,,,4481.6167,,,
,,,4760.3672,,,
,,,7223.854,,,
,,,6570.1392,,,
,,,1244.5278,,,
,,,2147.1055,,,
,,,907.71869,,,
,,,1509.0062,,,
,,,1341.2003,,,
,,,498.03149,,,
,,,101.35625,,,
,,,4147.5679,,,
,,,888.69281,,,
,,,6032.2803,,,
,,,481.9964,,,
,,,1037.0065,,,
,,,2855.7654,,,
,,,2577.5002,,,
,,,1669.6427,,,
,,,1197.0054,,,
,,,1031.5756,,,
,,,2623.9692,,,
,,,2223.5671,,,
,,,3973.3252,,,
,,,770.93219,,,
,,,2201.8906,,,
,,,1600.8907,,,
,,,2778.626,,,
,,,435.65552,,,
,,,416.42474,,,
,,,788.18726,,,
,,,196.32382,,,
,,,1709.6519,,,
,,,522.6004,,,
,,,4468.4092,,,
,,,2050.53,,,
,,,2502.6663,,,
,,,3905.6614,,,
,,,6095.0732,,,
,,,10746.998,,,
,,,9184.1895,,,
,,,24552.186,,,
,,,15406.155,,,
,,,18170.039,,,
,,,1735.9642,,,
,,,2581.7798,,,
,,,3695.8083,,,
,,,11111.509,,,
,,,5773.7144,,,
,,,6405.2407,,,
,,,9134.5107,,,
,,,3391.1365,,,
,,,11112.474,,,
,,,3783.363,,,
,,,4656.4512,,,
,,,5283.0063,,,
,,,6675.0859,,,
,,,1955.6053,,,
,,,34703.422,,,
,,,10504.313,,,
,,,13026.017,,,
,,,10579.005,,,
,,,19290.418,,,
,,,5717.3979,,,
,,,7819.7388,,,
,,,8348.5225,,,
,,,8485.5703,,,
,,,1957.7491,,,
,,,5848.9009,,,
,,,17649.383,,,
,,,8013.7021,,,
,,,11330.09,,,
,,,13172.146,,,
,,,8405.3574,,,
,,,5671.7915,,,
,,,1855.3907,,,
,,,3496.9841,,,
,,,5089.4727,,,
,,,10940.5,,,
,,,6625.8403,,,
,,,4572.1709,,,
,,,10705.506,,,
,,,7363.5615,,,
,,,5775.6284,,,
,,,5586.062,,,
,,,6510.1406,,,
,,,13200.454,,,
,,,15543.874,,,
,,,9754.7314,,,
,,,11678.479,,,
,,,11417.626,,,
,,,14936.264,,,
,,,5520.3696,,,
,,,2601.5579,,,
,,,4624.1499,,,
,,,3666.521,,,
,,,5565.8989,,,
,,,9137.9883,,,
,,,11583.965,,,
,,,4233.8394,,,
,,,18162.055,,,
,,,4728.8662,,,
,,,24002.561,,,
,,,10796.062,,,
,,,12767.277,,,
,,,6482.6367,,,
,,,10960.946,,,
,,,22287.803,,,
,,,4230.8545,,,
,,,18927.031,,,
,,,7396.7256,,,
,,,8749.71,,,
,,,14194.973,,,
,,,4029.8867,,,
,,,19229.174,,,
,,,10797.884,,,
,,,13218.088,,,
,,,4522.7222,,,
,,,5981.248,,,
,,,8832.5518,,,
,,,22962.35,,,
,,,14883.868,,,
,,,9470.958,,,
,,,10250.971,,,
,,,5079.1455,,,
,,,4589.7148,,,
,,,5216.3633,,,
,,,8032.3389,,,
,,,6802.0142,,,
,,,5218.2622,,,
,,,2573.3027,,,
,,,10017.404,,,
,,,6904.6338,,,
,,,6271.8579,,,
,,,5467.1084,,,
,,,8037.4565,,,
,,,6224.8042,,,
,,,13357.299,,,
,,,10695.547,,,
,,,16280.883,,,
,,,9187.7002,,,
,,,12463.066,,,
,,,3880.7839,,,
,,,10975.843,,,
,,,7849.1289,,,
,,,13185.449,,,
,,,5504.481,,,
,,,3575.5054,,,
,,,11920.169,,,
,,,8617.3857,,,
,,,8283.2998,,,
,,,4786.2183,,,
,,,8554.2852,,,
,,,9303.5039,,,
,,,5073.6548,,,
,,,6148.8223,,,
,,,7060.4321,,,
,,,8315.1572,,,
,,,11381.303,,,
,,,7216.4116,,,
,,,14948.163,,,
,,,7698.6475,,,
,,,4488.2778,,,
,,,4068.906,,,
,,,14010.397,,,
,,,3890.252,,,
,,,13091.949,,,
,,,7944.8896,,,
,,,6508.0225,,,
,,,11826.659,,,
,,,4151.3242,,,
,,,6142.4268,,,
,,,11576.704,,,
,,,18500.172,,,
,,,19743.424,,,
,,,10754.135,,,
,,,10732.549,,,
,,,9064.5684,,,
,,,16970.818,,,
,,,2947.2795,,,
,,,8346.1318,,,
,,,3222.9058,,,
,,,14117.622,,,
,,,8441.1162,,,
,,,14076.822,,,
,,,18754.658,,,
,,,2910.1553,,,
,,,23263.311,,,
,,,4698.4185,,,
,,,1845.8552,,,
,,,4112.1748,,,
,,,3380.3503,,,
,,,8871.9375,,,
,,,3171.9204,,,
,,,4891.1211,,,
,,,3787.627,,,
,,,11543.198,,,
,,,10248.851,,,
,,,12823.813,,,
,,,4317.9609,,,
,,,3257.0457,,,
,,,5793.5557,,,
,,,6930.3408,,,
,,,23435.596,,,
,,,5760.7832,,,
,,,4660.9214,,,
,,,3376.8833,,,
,,,7758.0737,,,
,,,18701.287,,,
,,,2668.6892,,,
,,,11093.712,,,
,,,7986.0957,,,
,,,7692.2573,,,
,,,4548.6597,,,
,,,6651.8789,,,
,,,7951.6274,,,
,,,3419.0027,,,
,,,13844.891,,,
,,,5880.6436,,,
,,,9411.6816,,,
,,,9925.4072,,,
,,,9443.5879,,,
,,,2526.7585,,,
,,,3461.5071,,,
,,,14933.879,,,
,,,2760.832,,,
,,,6260.4824,,,
,,,8910.6914,,,
,,,24686.947,,,
,,,4366.9844,,,
,,,4514.9106,,,
,,,12547.008,,,
,,,18984.582,,,
,,,14775.706,,,
,,,16089.162,,,
,,,6750.8706,,,
,,,13518.051,,,
,,,3070.9922,,,
,,,15030.945,,,
,,,16326.409,,,
,,,16357.146,,,
,,,15558.809,,,
,,,26406.631,,,
,,,7832.9038,,,
,,,7378.4482,,,
,,,17497.67,,,
,,,6449.3335,,,
,,,6412.002,,,
,,,5427.6494,,,
,,,11170.312,,,
,,,8527.5059,,,
,,,15061.494,,,
,,,7812.9355,,,
,,,6205.21,,,
,,,8436.749,,,
,,,8447.5254,,,
,,,7195.4238,,,
,,,9128.0352,,,
,,,9720.8242,,,
,,,15777.429,,,
,,,11312.729,,,
,,,8117.1045,,,
,,,3016.0649,,,
,,,3341.1128,,,
,,,5556.769,,,
,,,3444.125,,,
,,,7631.3828,,,
,,,11247.974,,,
,,,2031.4236,,,
,,,22111.619,,,
,,,7305.2666,,,
,,,7506.6396,,,
,,,5683.3838,,,
,,,15480.416,,,
,,,8342.9414,,,
,,,8324.0928,,,
,,,3832.8684,,,
,,,5001.1489,,,
,,,5265.1299,,,
,,,3023.8303,,,
,,,12610.302,,,
,,,8075.3081,,,
,,,6680.168,,,
,,,2065.6558,,,
,,,4226.1851,,,
,,,16430.939,,,
,,,13915.603,,,
,,,8945.335,,,
,,,9136.7031,,,
,,,10105.176,,,
,,,15897.702,,,
,,,2303.2598,,,
,,,4070.915,,,
,,,15020.716,,,
,,,7083.833,,,
,,,12609.196,,,
,,,11614.585,,,
,,,3384.1323,,,
,,,14781.314,,,
,,,8805.4961,,,
,,,2398.8679,,,
,,,4302.4756,,,
,,,7349.1821,,,
,,,20219.268,,,
,,,14162.605,,,
,,,9209.2861,,,
,,,8842.0557,,,
,,,2290.5808,,,
,,,5443.9556,,,
,,,3675.4326,,,
,,,1827.0974,,,
,,,4681.6182,,,
,,,6579.043,,,
,,,4850.3716,,,
,,,8819.7246,,,
,,,2945.1277,,,
,,,7366.3291,,,
,,,8235.1826,,,
,,,12331.674,,,
,,,3917.8989,,,
,,,19684.816,,,
,,,6888.7944,,,
,,,6417.3813,,,
,,,5665.7754,,,
,,,6774.3784,,,
,,,6569.0342,,,
,,,2702.1309,,,
,,,11907.427,,,
,,,3598.0645,,,
,,,11504.658,,,
,,,13441.234,,,
,,,24067.775,,,
,,,9279.7549,,,
,,,5096.1216,,,
,,,8321.0918,,,
,,,14213.717,,,
,,,5238.3169,,,
,,,3472.0771,,,
,,,14096.097,,,
,,,8128.3506,,,
,,,6366.7319,,,
,,,9028.8486,,,
,,,6856.9072,,,
,,,2395.4604,,,
,,,9512.0723,,,
,,,5253.314,,,
,,,3642.8198,,,
,,,6937.1567,,,
,,,5769.061,,,
,,,2876.4456,,,
,,,7313.3794,,,
,,,3349.3877,,,
,,,1046.2563,,,
,,,4138.9189,,,
,,,8761.6494,,,
,,,7421.5249,,,
,,,4566.9736,,,
,,,4533.7993,,,
,,,17036.984,,,
,,,13260.156,,,
,,,5882.6064,,,
,,,10705.013,,,
,,,3389.8215,,,
,,,8046.7578,,,
,,,12372.788,,,
,,,7548.5146,,,
,,,16156.658,,,
,,,3402.7021,,,
,,,9161.5576,,,
,,,5524.9019,,,
,,,8284.7471,,,
,,,2242.4163,,,
,,,4143.4209,,,
,,,16651.619,,,
,,,4821.1377,,,
,,,5968.0737,,,
,,,7663.1182,,,
,,,5374.23,,,
,,,6662.4897,,,
,,,1834.3818,,,
,,,23185.705,,,
,,,17227.293,,,
,,,11315.407,,,
,,,3876.689,,,
,,,13868.955,,,
,,,12422.056,,,
,,,8909.2607,,,
,,,3406.5452,,,
,,,17721.756,,,
,,,4524.7295,,,
,,,9601.0137,,,
,,,5045.3662,,,
,,,14429.185,,,
,,,3560.7974,,,
,,,8169.437,,,
,,,12424.056,,,
,,,4384.9141,,,
,,,12716.653,,,
,,,3914.0122,,,
,,,18231.244,,,
,,,21050.336,,,
